,COL,LYM,COL_LYM,CERK,COL_CERK,LYM_CERK,ALL
1600,,,AT1G53450,,,,
1601,,,AT2G12400,,,,
1602,,,AT5G49760,,,,
1603,,,AT3G07790,,,,
1604,,,AT1G51860,,,,
1605,,,AT5G13080,,,,
1606,,,AT4G28350,,,,
1607,,,AT1G78830,,,,
1608,,,AT4G34400,,,,
1609,,,AT3G50190,,,,
1610,,,AT3G15760,,,,
1611,,,AT3G10980,,,,
1612,,,AT1G62420,,,,
1613,,,AT1G63750,,,,
1614,,,AT5G08760,,,,
1615,,,AT5G37490,,,,
1616,,,AT1G59620,,,,
1617,,,AT5G57190,,,,
1618,,,AT3G60690,,,,
1619,,,AT1G76070,,,,
1620,,,AT1G32630,,,,
1621,,,AT3G14620,,,,
1622,,,AT1G27770,,,,
1623,,,AT1G50600,,,,
1624,,,AT2G27660,,,,
1625,,,AT1G42980,,,,
1626,,,AT2G09735,,,,
1627,,,AT5G66650,,,,
1628,,,AT5G40170,,,,
1629,,,AT5G59490,,,,
1630,,,AT5G22060,,,,
1631,,,AT1G30757,,,,
1632,,,AT4G33985,,,,
1633,,,AT5G48660,,,,
1634,,,AT1G08667,,,,
1635,,,AT1G06130,,,,
1636,,,AT3G08870,,,,
1637,,,AT1G75000,,,,
1638,,,AT1G17420,,,,
1639,,,AT1G35140,,,,
1640,,,AT5G59790,,,,
1641,,,AT1G63350,,,,
1642,,,AT2G18150,,,,
1643,,,AT1G19300,,,,
1644,,,AT4G30270,,,,
1645,,,AT5G59080,,,,
1646,,,AT4G11070,,,,
1647,,,AT1G50460,,,,
1648,,,AT4G19520,,,,
1649,,,AT1G45207,,,,
1650,,,AT5G61210,,,,
1651,,,AT5G48385,,,,
1652,,,AT4G39670,,,,
1653,,,AT4G33050,,,,
1654,,,AT4G18195,,,,
1655,,,AT3G26210,,,,
1656,,,AT5G47850,,,,
1657,,,AT2G32680,,,,
1658,,,AT4G32060,,,,
1659,,,AT4G30910,,,,
1660,,,AT4G37610,,,,
1661,,,AT1G05020,,,,
1662,,,AT3G48640,,,,
1663,,,AT3G23170,,,,
1664,,,AT5G52670,,,,
1665,,,AT4G30440,,,,
1666,,,AT3G24530,,,,
1667,,,AT2G18685,,,,
1668,,,AT5G58110,,,,
1669,,,AT5G46295,,,,
1670,,,AT4G38550,,,,
1671,,,AT5G13190,,,,
1672,,,AT2G39200,,,,
1673,,,AT5G23520,,,,
1674,,,AT1G74590,,,,
1675,,,AT1G21080,,,,
1676,,,AT1G01260,,,,
1677,,,AT1G10340,,,,
1678,,,AT4G27280,,,,
1679,,,AT1G65490,,,,
1680,,,AT2G17040,,,,
1681,,,AT1G32928,,,,
1682,,,AT4G23470,,,,
1683,,,AT2G20562,,,,
1684,,,AT1G21010,,,,
1685,,,AT2G01450,,,,
1686,,,AT1G26255,,,,
1687,,,AT2G39518,,,,
1688,,,AT3G46690,,,,
1689,,,AT5G25440,,,,
1690,,,AT2G38470,,,,
1691,,,AT4G04960,,,,
1692,,,AT1G05767,,,,
1693,,,AT4G36032,,,,
1694,,,AT1G04780,,,,
1695,,,AT2G34930,,,,
1696,,,AT1G70140,,,,
1697,,,AT5G49480,,,,
1698,,,AT3G07600,,,,
1699,,,AT5G39000,,,,
1700,,,AT1G51790,,,,
1701,,,AT4G08950,,,,
1702,,,AT3G57640,,,,
1703,,,AT3G17410,,,,
1704,,,AT5G24380,,,,
1705,,,AT5G01950,,,,
1706,,,AT1G02400,,,,
1707,,,AT4G23220,,,,
1708,,,AT4G34710,,,,
1709,,,AT1G27730,,,,
1710,,,AT1G07000,,,,
1711,,,AT2G37110,,,,
1712,,,AT3G57550,,,,
1713,,,AT5G46500,,,,
1714,,,AT1G17380,,,,
1715,,,AT5G60900,,,,
1716,,,AT1G14370,,,,
1717,,,AT5G25920,,,,
1718,,,AT1G15625,,,,
1719,,,AT5G12340,,,,
1720,,,AT3G21220,,,,
1721,,,AT1G69900,,,,
1722,,,AT1G59124,,,,
1723,,,AT1G31540,,,,
1724,,,AT1G61470,,,,
1725,,,AT1G17750,,,,
1726,,,AT5G36880,,,,
1727,,,AT2G23770,,,,
1728,,,AT1G03730,,,,
1729,,,AT3G56050,,,,
1730,,,AT5G09800,,,,
1731,,,AT3G15518,,,,
1732,,,AT3G19553,,,,
1733,,,AT3G54100,,,,
1734,,,AT4G12040,,,,
1735,,,AT1G33590,,,,
1736,,,AT3G44670,,,,
1737,,,AT4G22030,,,,
1738,,,AT1G33560,,,,
1739,,,AT1G64380,,,,
1740,,,AT4G25900,,,,
1741,,,AT3G59660,,,,
1742,,,AT5G01255,,,,
1743,,,AT4G31000,,,,
1744,,,AT3G21780,,,,
1745,,,AT3G23230,,,,
1746,,,AT2G36780,,,,
1747,,,AT1G14870,,,,
1748,,,AT1G76600,,,,
1749,,,AT5G35735,,,,
1750,,,AT3G45290,,,,
1751,,,AT2G43000,,,,
1752,,,AT2G26530,,,,
1753,,,AT1G42990,,,,
1754,,,AT5G61380,,,,
1755,,,AT4G17615,,,,
1756,,,AT3G29400,,,,
1757,,,AT2G28400,,,,
1758,,,AT5G56340,,,,
1759,,,AT2G17220,,,,
1760,,,AT2G47650,,,,
1761,,,AT2G26560,,,,
1762,,,AT5G18140,,,,
1763,,,AT1G09970,,,,
1764,,,AT1G72950,,,,
1765,,,AT1G64280,,,,
1766,,,AT4G11900,,,,
1767,,,AT1G25682,,,,
1768,,,AT5G01830,,,,
1769,,,AT5G62620,,,,
1770,,,AT4G36650,,,,
1771,,,AT1G71400,,,,
1772,,,AT4G02195,,,,
1773,,,AT1G55920,,,,
1774,,,AT3G55840,,,,
1775,,,AT1G67856,,,,
1776,,,AT4G18430,,,,
1777,,,AT5G25170,,,,
1778,,,AT4G35485,,,,
