,COL,LYM,COL_LYM,CERK,COL_CERK,LYM_CERK,ALL
1498,,,AT1G51270,,,,
1499,,,AT3G55950,,,,
1500,,,AT1G50745,,,,
1501,,,AT2G32030,,,,
1502,,,AT2G28570,,,,
1503,,,AT5G36000,,,,
1504,,,AT4G35310,,,,
1505,,,AT4G14370,,,,
1506,,,AT2G23810,,,,
1507,,,AT1G69930,,,,
1508,,,AT1G20780,,,,
1509,,,AT4G15150,,,,
1510,,,AT2G15760,,,,
1511,,,AT4G33980,,,,
1512,,,AT2G36440,,,,
1513,,,AT1G15530,,,,
1514,,,AT5G45060,,,,
1515,,,AT5G11210,,,,
1516,,,AT5G64310,,,,
1517,,,AT1G17250,,,,
1518,,,AT1G78410,,,,
1519,,,AT4G22710,,,,
1520,,,AT4G03985,,,,
1521,,,AT4G32020,,,,
1522,,,AT1G59870,,,,
1523,,,AT3G05220,,,,
1524,,,AT1G51660,,,,
1525,,,AT2G31870,,,,
1526,,,AT3G12360,,,,
1527,,,AT1G61460,,,,
1528,,,AT2G39520,,,,
1529,,,AT3G59300,,,,
1530,,,AT3G54430,,,,
1531,,,AT5G06560,,,,
1532,,,AT3G07195,,,,
1533,,,AT1G53625,,,,
1534,,,AT3G49530,,,,
1535,,,AT2G33390,,,,
1536,,,AT1G34420,,,,
1537,,,AT4G30470,,,,
1538,,,AT2G24130,,,,
1539,,,AT4G17250,,,,
1540,,,AT3G11420,,,,
1541,,,AT2G23200,,,,
1542,,,AT1G18900,,,,
1543,,,AT3G21630,,,,
1544,,,AT3G13850,,,,
1545,,,AT2G17710,,,,
1546,,,AT5G44063,,,,
1547,,,AT1G10170,,,,
1548,,,AT5G63790,,,,
1549,,,AT1G07160,,,,
1550,,,AT3G47820,,,,
1551,,,AT3G23250,,,,
1552,,,AT5G15870,,,,
1553,,,AT1G74450,,,,
1554,,,AT5G52710,,,,
1555,,,AT1G74930,,,,
1556,,,AT1G01470,,,,
1557,,,AT3G05320,,,,
1558,,,AT2G40180,,,,
1559,,,AT1G80840,,,,
1560,,,AT5G48400,,,,
1561,,,AT3G54200,,,,
1562,,,AT2G13790,,,,
1563,,,AT1G60190,,,,
1564,,,AT4G23610,,,,
1565,,,AT2G35880,,,,
1566,,,AT1G71880,,,,
1567,,,AT1G01550,,,,
1568,,,AT5G51190,,,,
1569,,,AT1G16670,,,,
1570,,,AT1G17330,,,,
1571,,,AT5G66790,,,,
1572,,,AT4G02330,,,,
1573,,,AT5G62770,,,,
1574,,,AT5G62150,,,,
1575,,,AT2G29120,,,,
1576,,,AT1G53380,,,,
1577,,,AT2G29150,,,,
1578,,,AT5G43420,,,,
1579,,,AT4G19370,,,,
1580,,,AT2G18210,,,,
1581,,,AT5G06310,,,,
1582,,,AT5G64890,,,,
1583,,,AT1G66700,,,,
1584,,,AT2G44490,,,,
1585,,,AT2G41630,,,,
1586,,,AT5G67350,,,,
1587,,,AT1G37130,,,,
1588,,,AT3G45640,,,,
1589,,,AT4G18950,,,,
1590,,,AT5G39580,,,,
1591,,,AT1G26240,,,,
1592,,,AT3G48780,,,,
1593,,,AT3G22160,,,,
1594,,,AT2G44970,,,,
1595,,,AT3G43250,,,,
1596,,,AT5G01040,,,,
1597,,,AT2G11520,,,,
1598,,,AT5G52740,,,,
1599,,,AT3G48310,,,,
1600,,,AT3G19970,,,,
1601,,,AT3G19660,,,,
1602,,,AT4G23810,,,,
1603,,,AT5G63130,,,,
1604,,,AT4G29610,,,,
1605,,,AT1G02170,,,,
1606,,,AT4G16960,,,,
1607,,,AT2G36950,,,,
1608,,,AT1G65390,,,,
1609,,,AT3G26200,,,,
1610,,,AT5G42050,,,,
1611,,,AT4G40085,,,,
1612,,,AT3G17510,,,,
1613,,,AT3G11840,,,,
1614,,,AT2G35980,,,,
1615,,,AT1G67510,,,,
1616,,,AT1G32150,,,,
1617,,,AT5G67080,,,,
1618,,,AT4G01360,,,,
1619,,,AT1G61370,,,,
1620,,,AT1G07128,,,,
1621,,,AT3G05580,,,,
1622,,,AT4G14450,,,,
1623,,,AT3G56408,,,,
1624,,,AT1G70170,,,,
1625,,,AT3G61640,,,,
1626,,,AT5G43160,,,,
1627,,,AT1G09903,,,,
1628,,,AT5G40540,,,,
1629,,,AT3G46280,,,,
1630,,,AT3G26500,,,,
1631,,,AT5G08240,,,,
1632,,,AT3G53960,,,,
1633,,,AT1G74440,,,,
1634,,,AT3G25250,,,,
1635,,,AT3G55430,,,,
1636,,,AT5G54860,,,,
1637,,,AT2G22470,,,,
1638,,,AT2G29340,,,,
1639,,,AT5G46700,,,,
1640,,,AT5G24810,,,,
1641,,,AT1G51620,,,,
1642,,,AT1G61340,,,,
1643,,,AT1G17980,,,,
1644,,,AT3G03385,,,,
1645,,,AT5G02630,,,,
1646,,,AT1G30730,,,,
1647,,,AT4G20830,,,,
1648,,,AT4G23550,,,,
1649,,,AT2G36420,,,,
1650,,,AT5G59730,,,,
1651,,,AT3G20520,,,,
1652,,,AT3G15210,,,,
1653,,,AT4G23271,,,,
1654,,,AT5G28830,,,,
1655,,,AT3G54150,,,,
1656,,,AT1G13520,,,,
1657,,,AT4G31510,,,,
1658,,,AT4G24240,,,,
1659,,,AT3G49350,,,,
1660,,,AT2G37540,,,,
1661,,,AT3G24550,,,,
1662,,,AT5G67340,,,,
1663,,,AT4G18540,,,,
1664,,,AT5G62570,,,,
1665,,,AT3G61280,,,,
1666,,,AT4G26120,,,,
1667,,,AT4G18250,,,,
1668,,,AT4G38540,,,,
1669,,,AT1G18570,,,,
1670,,,AT1G50740,,,,
1671,,,AT1G55850,,,,
1672,,,AT5G62470,,,,
1673,,,AT1G28240,,,,
1674,,,AT4G11521,,,,
1675,,,AT1G71697,,,,
1676,,,AT4G04700,,,,
1677,,,AT4G01870,,,,
1678,,,AT1G33600,,,,
1679,,,AT5G09876,,,,
1680,,,AT5G64260,,,,
1681,,,AT5G58690,,,,
1682,,,AT4G01750,,,,
1683,,,AT3G22910,,,,
1684,,,AT1G02930,,,,
1685,,,AT5G42440,,,,
1686,,,AT4G26750,,,,
1687,,,AT4G07960,,,,
1688,,,AT1G56240,,,,
1689,,,AT3G44260,,,,
1690,,,AT3G56400,,,,
1691,,,AT3G13100,,,,
1692,,,AT1G79690,,,,
1693,,,AT1G17340,,,,
1694,,,AT1G05340,,,,
1695,,,AT4G25210,,,,
1696,,,AT1G06840,,,,
1697,,,AT5G27760,,,,
1698,,,AT3G21070,,,,
1699,,,AT4G28490,,,,
1700,,,AT5G26340,,,,
1701,,,AT1G21120,,,,
1702,,,AT4G01010,,,,
1703,,,AT5G60270,,,,
1704,,,AT3G25070,,,,
1705,,,AT3G17660,,,,
1706,,,AT1G03220,,,,
1707,,,AT1G22650,,,,
1708,,,AT3G46930,,,,
1709,,,AT5G53570,,,,
1710,,,AT1G12760,,,,
1711,,,AT1G15885,,,,
1712,,,AT4G14365,,,,
1713,,,AT2G35637,,,,
1714,,,AT2G17705,,,,
1715,,,AT1G69910,,,,
1716,,,AT1G68840,,,,
1717,,,AT4G23570,,,,
1718,,,AT2G32240,,,,
1719,,,AT2G01300,,,,
1720,,,AT1G61820,,,,
1721,,,AT4G37670,,,,
1722,,,AT5G44820,,,,
1723,,,AT3G57720,,,,
1724,,,AT2G31820,,,,
1725,,,AT1G21390,,,,
1726,,,AT3G01840,,,,
1727,,,AT3G11810,,,,
1728,,,AT1G65250,,,,
1729,,,AT1G73200,,,,
1730,,,AT5G42010,,,,
1731,,,AT3G60260,,,,
1732,,,AT5G11970,,,,
1733,,,AT4G25350,,,,
1734,,,AT1G73500,,,,
1735,,,AT5G54500,,,,
1736,,,AT1G26250,,,,
1737,,,AT5G28630,,,,
1738,,,AT4G13340,,,,
1739,,,AT1G06573,,,,
1740,,,AT1G30620,,,,
1741,,,AT5G05290,,,,
1742,,,AT5G02230,,,,
1743,,,AT4G16780,,,,
1744,,,AT4G22467,,,,
1745,,,AT1G74790,,,,
1746,,,AT4G24920,,,,
1747,,,AT4G34410,,,,
1748,,,AT3G53150,,,,
1749,,,AT3G55960,,,,
1750,,,AT5G03390,,,,
1751,,,AT3G19030,,,,
1752,,,AT1G09932,,,,
1753,,,AT4G18215,,,,
1754,,,AT5G44070,,,,
1755,,,AT3G47550,,,,
1756,,,AT4G24400,,,,
1757,,,AT5G05190,,,,
1758,,,AT1G63740,,,,
1759,,,AT2G42330,,,,
1760,,,AT2G20150,,,,
1761,,,AT3G57740,,,,
1762,,,AT1G08050,,,,
1763,,,AT1G29340,,,,
1764,,,AT3G11080,,,,
1765,,,AT4G01950,,,,
1766,,,AT5G51465,,,,
1767,,,AT1G34200,,,,
1768,,,AT5G58730,,,,
1769,,,AT1G19310,,,,
1770,,,AT5G20230,,,,
1771,,,AT1G69270,,,,
1772,,,AT3G45650,,,,
1773,,,AT3G18690,,,,
1774,,,AT2G31990,,,,
1775,,,AT1G11050,,,,
1776,,,AT5G48380,,,,
1777,,,AT3G25780,,,,
1778,,,AT4G23210,,,,
1779,,,AT1G70130,,,,
1780,,,AT5G57480,,,,
1781,,,AT5G61010,,,,
1782,,,AT4G21920,,,,
1783,,,AT4G37030,,,,
1784,,,AT1G61550,,,,
1785,,,AT1G58420,,,,
1786,,,AT3G14840,,,,
1787,,,AT2G26390,,,,
1788,,,AT1G14540,,,,
1789,,,AT4G19960,,,,
1790,,,AT5G19230,,,,
1791,,,AT2G42365,,,,
1792,,,AT2G04305,,,,
1793,,,AT3G18830,,,,
1794,,,AT1G13330,,,,
1795,,,AT2G44790,,,,
1796,,,AT5G57220,,,,
1797,,,AT4G15417,,,,
1798,,,AT1G56242,,,,
1799,,,AT1G13260,,,,
1800,,,AT4G37260,,,,
1801,,,AT2G41380,,,,
1802,,,AT5G44390,,,,
1803,,,AT1G53440,,,,
1804,,,AT2G23450,,,,
1805,,,AT1G35210,,,,
1806,,,AT4G01540,,,,
1807,,,AT1G16150,,,,
1808,,,AT2G29100,,,,
1809,,,AT4G21700,,,,
1810,,,AT3G11650,,,,
1811,,,AT4G30090,,,,
1812,,,AT5G14480,,,,
1813,,,AT5G05730,,,,
1814,,,AT2G28080,,,,
1815,,,AT1G52200,,,,
1816,,,AT3G14630,,,,
1817,,,AT1G66260,,,,
1818,,,AT5G67310,,,,
1819,,,AT3G18710,,,,
1820,,,AT2G08475,,,,
1821,,,AT2G17120,,,,
1822,,,AT2G31945,,,,
1823,,,AT1G05757,,,,
1824,,,AT2G17290,,,,
1825,,,AT1G20300,,,,
1826,,,AT5G67300,,,,
1827,,,AT4G07165,,,,
1828,,,AT1G68410,,,,
1829,,,AT4G39950,,,,
1830,,,AT2G36650,,,,
1831,,,AT3G10985,,,,
1832,,,AT4G23140,,,,
1833,,,AT1G53450,,,,
1834,,,AT1G05010,,,,
1835,,,AT2G12400,,,,
1836,,,AT5G49760,,,,
1837,,,AT3G07790,,,,
1838,,,AT1G51860,,,,
1839,,,AT5G13080,,,,
1840,,,AT4G28350,,,,
1841,,,AT1G78830,,,,
1842,,,AT4G34400,,,,
1843,,,AT3G50190,,,,
1844,,,AT3G15760,,,,
1845,,,AT3G10980,,,,
1846,,,AT1G62420,,,,
1847,,,AT4G25640,,,,
1848,,,AT1G63750,,,,
1849,,,AT5G08760,,,,
1850,,,AT5G37490,,,,
1851,,,AT1G59620,,,,
1852,,,AT5G57190,,,,
1853,,,AT3G60690,,,,
1854,,,AT1G76070,,,,
1855,,,AT1G32630,,,,
1856,,,AT3G14620,,,,
1857,,,AT1G27770,,,,
1858,,,AT1G50600,,,,
1859,,,AT5G47590,,,,
1860,,,AT2G27660,,,,
1861,,,AT1G42980,,,,
1862,,,AT2G09735,,,,
1863,,,AT5G66650,,,,
1864,,,AT5G40170,,,,
1865,,,AT5G59490,,,,
1866,,,AT5G22060,,,,
1867,,,AT3G25400,,,,
1868,,,AT1G30757,,,,
1869,,,AT4G33985,,,,
1870,,,AT5G48660,,,,
1871,,,AT4G27720,,,,
1872,,,AT1G08667,,,,
1873,,,AT2G01670,,,,
1874,,,AT1G06130,,,,
1875,,,AT3G08870,,,,
1876,,,AT1G75000,,,,
1877,,,AT1G17420,,,,
1878,,,AT1G35140,,,,
1879,,,AT5G59790,,,,
1880,,,AT1G63350,,,,
1881,,,AT2G18150,,,,
1882,,,AT4G23320,,,,
1883,,,AT1G19300,,,,
1884,,,AT4G30270,,,,
1885,,,AT5G59080,,,,
1886,,,AT4G11070,,,,
1887,,,AT1G50460,,,,
1888,,,AT4G19520,,,,
1889,,,AT1G45207,,,,
1890,,,AT5G61210,,,,
1891,,,AT5G48385,,,,
1892,,,AT4G01720,,,,
1893,,,AT4G39670,,,,
1894,,,AT4G33050,,,,
1895,,,AT4G18195,,,,
1896,,,AT3G26210,,,,
1897,,,AT5G47850,,,,
1898,,,AT2G32680,,,,
1899,,,AT4G32060,,,,
1900,,,AT4G30910,,,,
1901,,,AT4G02420,,,,
1902,,,AT4G37610,,,,
1903,,,AT1G05020,,,,
1904,,,AT3G48640,,,,
1905,,,AT3G23170,,,,
1906,,,AT5G52670,,,,
1907,,,AT4G30440,,,,
1908,,,AT3G24530,,,,
1909,,,AT2G18685,,,,
1910,,,AT5G58110,,,,
1911,,,AT5G46295,,,,
1912,,,AT4G38550,,,,
1913,,,AT5G13190,,,,
1914,,,AT2G39200,,,,
1915,,,AT5G23520,,,,
1916,,,AT1G74590,,,,
1917,,,AT1G21080,,,,
1918,,,AT5G04390,,,,
1919,,,AT1G01260,,,,
1920,,,AT1G10340,,,,
1921,,,AT4G27280,,,,
1922,,,AT2G37820,,,,
1923,,,AT1G65490,,,,
1924,,,AT2G17040,,,,
1925,,,AT1G32928,,,,
1926,,,AT4G23470,,,,
1927,,,AT2G20562,,,,
1928,,,AT1G21010,,,,
1929,,,AT2G01450,,,,
1930,,,AT1G26255,,,,
1931,,,AT2G39518,,,,
1932,,,AT3G46690,,,,
1933,,,AT5G25440,,,,
1934,,,AT2G38470,,,,
1935,,,AT4G04960,,,,
1936,,,AT1G05767,,,,
1937,,,AT3G58790,,,,
1938,,,AT3G21640,,,,
1939,,,AT4G36032,,,,
1940,,,AT1G04780,,,,
1941,,,AT2G34930,,,,
1942,,,AT1G70140,,,,
1943,,,AT5G49480,,,,
1944,,,AT3G07600,,,,
1945,,,AT5G39000,,,,
1946,,,AT1G51790,,,,
1947,,,AT4G08950,,,,
1948,,,AT3G57640,,,,
1949,,,AT3G17410,,,,
1950,,,AT5G24380,,,,
1951,,,AT5G01950,,,,
1952,,,AT1G02400,,,,
1953,,,AT4G23220,,,,
1954,,,AT4G34710,,,,
1955,,,AT1G27730,,,,
1956,,,AT1G07000,,,,
1957,,,AT2G37110,,,,
1958,,,AT3G15810,,,,
1959,,,AT5G13200,,,,
1960,,,AT3G57550,,,,
1961,,,AT1G27330,,,,
1962,,,AT5G46500,,,,
1963,,,AT1G17380,,,,
1964,,,AT5G60900,,,,
1965,,,AT1G14370,,,,
1966,,,AT5G62070,,,,
1967,,,AT5G25920,,,,
1968,,,AT1G61660,,,,
1969,,,AT1G65850,,,,
1970,,,AT1G15625,,,,
1971,,,AT5G12340,,,,
1972,,,AT3G21220,,,,
1973,,,AT1G69900,,,,
1974,,,AT1G59124,,,,
1975,,,AT1G31540,,,,
1976,,,AT1G61470,,,,
1977,,,AT1G17750,,,,
1978,,,AT5G36880,,,,
1979,,,AT2G23770,,,,
1980,,,AT1G59970,,,,
1981,,,AT1G03730,,,,
1982,,,AT3G56050,,,,
1983,,,AT5G09800,,,,
1984,,,AT3G44840,,,,
1985,,,AT3G15518,,,,
1986,,,AT3G19553,,,,
1987,,,AT3G54100,,,,
1988,,,AT4G12040,,,,
1989,,,AT1G33590,,,,
1990,,,AT3G44670,,,,
1991,,,AT4G22030,,,,
1992,,,AT1G33560,,,,
1993,,,AT1G64380,,,,
1994,,,AT3G23280,,,,
1995,,,AT4G25900,,,,
1996,,,AT4G12070,,,,
1997,,,AT3G59660,,,,
1998,,,AT5G01255,,,,
1999,,,AT4G31000,,,,
2000,,,AT3G21780,,,,
2001,,,AT3G23230,,,,
2002,,,AT2G36780,,,,
2003,,,AT1G14870,,,,
2004,,,AT1G76600,,,,
2005,,,AT5G35735,,,,
2006,,,AT3G45290,,,,
2007,,,AT2G43000,,,,
2008,,,AT2G26530,,,,
2009,,,AT1G42990,,,,
2010,,,AT5G61380,,,,
2011,,,AT2G34300,,,,
2012,,,AT3G60415,,,,
2013,,,AT3G13437,,,,
2014,,,AT4G17615,,,,
2015,,,AT3G29400,,,,
2016,,,AT2G28400,,,,
2017,,,AT5G56340,,,,
2018,,,AT2G17220,,,,
2019,,,AT2G47650,,,,
2020,,,AT2G26560,,,,
2021,,,AT5G18140,,,,
2022,,,AT1G09970,,,,
2023,,,AT1G72950,,,,
2024,,,AT1G64280,,,,
2025,,,AT4G11900,,,,
2026,,,AT1G25682,,,,
2027,,,AT5G01830,,,,
2028,,,AT5G62620,,,,
2029,,,AT4G36650,,,,
2030,,,AT1G71400,,,,
2031,,,AT4G02195,,,,
2032,,,AT1G55920,,,,
2033,,,AT3G55840,,,,
2034,,,AT1G67856,,,,
2035,,,AT4G18430,,,,
2036,,,AT5G66080,,,,
2037,,,AT5G25170,,,,
2038,,,AT4G21570,,,,
2039,,,AT4G35485,,,,
